country,year,age,suicides_no,population,sucide_rate,hdi_for_year,gdp_for_year,gdp_per_capita,sex_male,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent
1,1990,1,0,6877,0.0,0.716,459469074.0,7744,0,0,1,0,0,0
1,1990,5,0,3706,0.0,0.716,459469074.0,7744,0,1,0,0,0,0
1,1990,6,0,1252,0.0,0.716,459469074.0,7744,0,1,0,0,0,0
1,1990,2,0,6598,0.0,0.716,459469074.0,7744,1,0,1,0,0,0
1,1990,3,0,5937,0.0,0.716,459469074.0,7744,1,0,0,0,0,0
1,1990,1,0,6611,0.0,0.716,459469074.0,7744,1,0,1,0,0,0
1,1990,5,0,2902,0.0,0.716,459469074.0,7744,1,1,0,0,0,0
1,1990,6,0,758,0.0,0.716,459469074.0,7744,1,1,0,0,0,0
1,1991,2,0,6595,0.0,0.736,481706333.0,7976,0,0,1,0,0,0
1,1991,3,0,6396,0.0,0.736,481706333.0,7976,0,0,0,0,0,0
1,1991,4,0,6198,0.0,0.736,481706333.0,7976,0,0,0,0,0,0
1,1991,1,0,7089,0.0,0.736,481706333.0,7976,0,0,0,0,1,0
1,1991,5,0,3665,0.0,0.736,481706333.0,7976,0,0,0,0,0,1
1,1991,6,0,1293,0.0,0.736,481706333.0,7976,0,1,0,0,0,0
1,1991,2,0,6401,0.0,0.736,481706333.0,7976,1,0,1,0,0,0
1,1991,3,0,6156,0.0,0.736,481706333.0,7976,1,0,0,0,0,0
1,1991,4,0,6122,0.0,0.736,481706333.0,7976,1,0,0,0,0,0
1,1991,1,0,6818,0.0,0.736,481706333.0,7976,1,0,0,0,1,0
1,1991,5,0,2857,0.0,0.736,481706333.0,7976,1,0,0,0,0,1
1,1991,6,0,804,0.0,0.736,481706333.0,7976,1,1,0,0,0,0
1,1992,2,0,6369,0.0,0.736,499281148.0,8087,0,0,1,0,0,0
1,1992,3,0,6650,0.0,0.736,499281148.0,8087,0,0,0,0,0,0
1,1992,4,0,6534,0.0,0.736,499281148.0,8087,0,0,0,0,0,0
1,1992,1,0,7311,0.0,0.736,499281148.0,8087,0,0,0,0,1,0
1,1992,5,0,3648,0.0,0.736,499281148.0,8087,0,0,0,0,0,1
1,1992,6,0,1339,0.0,0.736,499281148.0,8087,0,1,0,0,0,0
1,1992,2,0,6221,0.0,0.736,499281148.0,8087,1,0,1,0,0,0
1,1992,3,0,6409,0.0,0.736,499281148.0,8087,1,0,0,0,0,0
1,1992,4,0,6497,0.0,0.736,499281148.0,8087,1,0,0,0,0,0
1,1992,1,0,7059,0.0,0.736,499281148.0,8087,1,0,0,0,1,0
1,1992,5,0,2851,0.0,0.736,499281148.0,8087,1,0,0,0,0,1
1,1992,6,0,853,0.0,0.736,499281148.0,8087,1,1,0,0,0,0
1,1993,3,1,6668,15.0,0.736,535172778.0,8453,1,0,0,0,0,0
1,1993,2,0,6182,0.0,0.736,535172778.0,8453,0,0,1,0,0,0
1,1993,3,0,6914,0.0,0.736,535172778.0,8453,0,0,0,0,0,0
1,1993,4,0,6917,0.0,0.736,535172778.0,8453,0,0,0,0,0,0
1,1993,1,0,7529,0.0,0.736,535172778.0,8453,0,0,0,0,1,0
1,1993,5,0,3662,0.0,0.736,535172778.0,8453,0,0,0,0,0,1
1,1993,6,0,1386,0.0,0.736,535172778.0,8453,0,1,0,0,0,0
1,1993,2,0,6069,0.0,0.736,535172778.0,8453,1,0,1,0,0,0
1,1993,4,0,6915,0.0,0.736,535172778.0,8453,1,0,0,0,0,0
1,1993,1,0,7298,0.0,0.736,535172778.0,8453,1,0,0,0,1,0
1,1993,5,0,2879,0.0,0.736,535172778.0,8453,1,0,0,0,0,1
1,1993,6,0,896,0.0,0.736,535172778.0,8453,1,1,0,0,0,0
1,1994,2,0,6083,0.0,0.736,589429593.0,9062,0,0,1,0,0,0
1,1994,3,0,7151,0.0,0.736,589429593.0,9062,0,0,0,0,0,0
1,1994,4,0,7357,0.0,0.736,589429593.0,9062,0,0,0,0,0,0
1,1994,1,0,7722,0.0,0.736,589429593.0,9062,0,0,0,0,1,0
1,1994,5,0,3715,0.0,0.736,589429593.0,9062,0,0,0,0,0,1
1,1994,6,0,1437,0.0,0.736,589429593.0,9062,0,1,0,0,0,0
1,1994,2,0,5976,0.0,0.736,589429593.0,9062,1,0,1,0,0,0
1,1994,3,0,6886,0.0,0.736,589429593.0,9062,1,0,0,0,0,0
1,1994,4,0,7359,0.0,0.736,589429593.0,9062,1,0,0,0,0,0
1,1994,1,0,7494,0.0,0.736,589429593.0,9062,1,0,0,0,1,0
1,1994,5,0,2935,0.0,0.736,589429593.0,9062,1,0,0,0,0,1
1,1994,6,0,929,0.0,0.736,589429593.0,9062,1,1,0,0,0,0
1,1995,2,0,6099,0.0,0.736,577280741.0,8636,0,0,1,0,0,0
1,1995,3,0,7333,0.0,0.736,577280741.0,8636,0,0,1,0,0,0
1,1995,4,0,7851,0.0,0.736,577280741.0,8636,0,0,0,0,0,0
1,1995,1,0,7885,0.0,0.736,577280741.0,8636,0,0,0,0,1,0
1,1995,5,0,3808,0.0,0.736,577280741.0,8636,0,0,0,0,0,1
1,1995,6,0,1488,0.0,0.736,577280741.0,8636,0,1,0,0,0,0
1,1995,2,0,5953,0.0,0.736,577280741.0,8636,1,0,1,0,0,0
1,1995,3,0,7023,0.0,0.736,577280741.0,8636,1,0,1,0,0,0
1,1995,4,0,7809,0.0,0.736,577280741.0,8636,1,0,0,0,0,0
1,1995,1,0,7632,0.0,0.736,577280741.0,8636,1,0,0,0,1,0
1,1995,5,0,3021,0.0,0.736,577280741.0,8636,1,0,0,0,0,1
1,1995,6,0,944,0.0,0.736,577280741.0,8636,1,1,0,0,0,0
1,1998,2,0,6529,0.0,0.753,727860593.0,10078,0,0,1,0,0,0
1,1998,3,0,8332,0.0,0.753,727860593.0,10078,0,0,1,0,0,0
1,1998,4,0,9615,0.0,0.753,727860593.0,10078,0,0,0,0,0,0
1,1998,1,0,8183,0.0,0.753,727860593.0,10078,0,0,0,0,1,0
1,1998,5,0,3921,0.0,0.753,727860593.0,10078,0,0,0,0,0,1
1,1998,6,0,1476,0.0,0.753,727860593.0,10078,0,1,0,0,0,0
1,1998,2,0,5916,0.0,0.753,727860593.0,10078,1,0,1,0,0,0
1,1998,3,0,7294,0.0,0.753,727860593.0,10078,1,0,1,0,0,0
1,1998,4,0,9086,0.0,0.753,727860593.0,10078,1,0,0,0,0,0
1,1998,1,0,7706,0.0,0.753,727860593.0,10078,1,0,0,0,1,0
1,1998,5,0,3213,0.0,0.753,727860593.0,10078,1,0,0,0,0,1
1,1998,6,0,954,0.0,0.753,727860593.0,10078,1,1,0,0,0,0
1,1999,2,0,6589,0.0,0.753,766198926.0,10378,0,0,1,0,0,0
1,1999,3,0,8526,0.0,0.753,766198926.0,10378,0,0,1,0,0,0
1,1999,4,0,10311,0.0,0.753,766198926.0,10378,0,0,0,0,0,0
1,1999,1,0,8314,0.0,0.753,766198926.0,10378,0,0,0,0,1,0
1,1999,5,0,3968,0.0,0.753,766198926.0,10378,0,0,0,0,0,1
1,1999,6,0,1451,0.0,0.753,766198926.0,10378,0,1,0,0,0,0
1,1999,2,0,5845,0.0,0.753,766198926.0,10378,1,0,1,0,0,0
1,1999,3,0,7263,0.0,0.753,766198926.0,10378,1,0,1,0,0,0
1,1999,4,0,9537,0.0,0.753,766198926.0,10378,1,0,0,0,0,0
1,1999,1,0,7805,0.0,0.753,766198926.0,10378,1,0,0,0,1,0
1,1999,5,0,3276,0.0,0.753,766198926.0,10378,1,0,0,0,0,1
1,1999,6,0,947,0.0,0.753,766198926.0,10378,1,1,0,0,0,0
1,2000,5,1,3333,30.0,0.753,830158778.0,11021,1,0,0,0,0,1
1,2000,4,1,10033,9.97,0.753,830158778.0,11021,1,0,0,0,0,0
1,2000,2,0,6616,0.0,0.753,830158778.0,11021,0,0,1,0,0,0
1,2000,3,0,8595,0.0,0.753,830158778.0,11021,0,0,1,0,0,0
1,2000,4,0,11040,0.0,0.753,830158778.0,11021,0,0,0,0,0,0
1,2000,1,0,8439,0.0,0.753,830158778.0,11021,0,0,0,0,1,0
1,2000,5,0,3986,0.0,0.753,830158778.0,11021,0,0,0,0,0,1
1,2000,6,0,1413,0.0,0.753,830158778.0,11021,0,1,0,0,0,0
1,2000,2,0,5783,0.0,0.753,830158778.0,11021,1,0,1,0,0,0
1,2000,3,0,7177,0.0,0.753,830158778.0,11021,1,0,1,0,0,0
1,2000,1,0,7973,0.0,0.753,830158778.0,11021,1,0,0,0,1,0
1,2000,6,0,938,0.0,0.753,830158778.0,11021,1,1,0,0,0,0
1,2001,4,2,10281,19.45,0.779,800740259.0,10468,1,0,0,0,0,0
1,2001,2,0,6902,0.0,0.779,800740259.0,10468,0,0,0,0,1,0
1,2001,3,0,8425,0.0,0.779,800740259.0,10468,0,0,1,0,0,0
1,2001,4,0,11402,0.0,0.779,800740259.0,10468,0,0,0,0,0,0
1,2001,1,0,8428,0.0,0.779,800740259.0,10468,0,0,0,0,1,0
1,2001,5,0,4037,0.0,0.779,800740259.0,10468,0,0,0,0,0,1
1,2001,6,0,1487,0.0,0.779,800740259.0,10468,0,0,0,0,0,1
1,2001,2,0,6084,0.0,0.779,800740259.0,10468,1,0,0,0,1,0
1,2001,3,0,7071,0.0,0.779,800740259.0,10468,1,0,1,0,0,0
1,2001,1,0,7958,0.0,0.779,800740259.0,10468,1,0,0,0,1,0
1,2001,5,0,3442,0.0,0.779,800740259.0,10468,1,0,0,0,0,1
1,2001,6,0,980,0.0,0.779,800740259.0,10468,1,0,0,0,0,1
1,2002,2,0,7196,0.0,0.779,814615333.0,10499,0,0,0,0,1,0
1,2002,3,0,8155,0.0,0.779,814615333.0,10499,0,0,1,0,0,0
1,2002,4,0,11760,0.0,0.779,814615333.0,10499,0,0,0,0,0,0
1,2002,1,0,8408,0.0,0.779,814615333.0,10499,0,0,0,0,1,0
1,2002,5,0,4050,0.0,0.779,814615333.0,10499,0,0,0,0,0,1
1,2002,6,0,1547,0.0,0.779,814615333.0,10499,0,0,0,0,0,1
1,2002,2,0,6416,0.0,0.779,814615333.0,10499,1,0,0,0,1,0
1,2002,3,0,6921,0.0,0.779,814615333.0,10499,1,0,1,0,0,0
1,2002,4,0,10604,0.0,0.779,814615333.0,10499,1,0,0,0,0,0
1,2002,1,0,7980,0.0,0.779,814615333.0,10499,1,0,0,0,1,0
1,2002,5,0,3527,0.0,0.779,814615333.0,10499,1,0,0,0,0,1
1,2002,6,0,1024,0.0,0.779,814615333.0,10499,1,0,0,0,0,1
1,2003,5,1,3594,27.82,0.779,855643111.0,10878,1,0,0,0,0,1
1,2003,2,0,7454,0.0,0.779,855643111.0,10878,0,0,0,0,1,0
1,2003,3,0,7831,0.0,0.779,855643111.0,10878,0,0,1,0,0,0
1,2003,4,0,12129,0.0,0.779,855643111.0,10878,0,0,0,0,0,0
1,2003,1,0,8423,0.0,0.779,855643111.0,10878,0,0,0,0,1,0
1,2003,5,0,4054,0.0,0.779,855643111.0,10878,0,0,0,0,0,1
1,2003,6,0,1583,0.0,0.779,855643111.0,10878,0,0,0,0,0,1
1,2003,2,0,6730,0.0,0.779,855643111.0,10878,1,0,0,0,1,0
1,2003,3,0,6734,0.0,0.779,855643111.0,10878,1,0,1,0,0,0
1,2003,4,0,10997,0.0,0.779,855643111.0,10878,1,0,0,0,0,0
1,2003,1,0,8061,0.0,0.779,855643111.0,10878,1,0,0,0,1,0
1,2003,6,0,1068,0.0,0.779,855643111.0,10878,1,0,0,0,0,1
1,2004,5,1,3665,27.29,0.779,919577148.0,11535,1,0,0,0,0,1
1,2004,4,1,11406,8.77,0.779,919577148.0,11535,1,0,0,0,0,0
1,2004,2,0,7648,0.0,0.779,919577148.0,11535,0,0,0,0,1,0
1,2004,3,0,7531,0.0,0.779,919577148.0,11535,0,0,1,0,0,0
1,2004,4,0,12492,0.0,0.779,919577148.0,11535,0,0,0,0,0,0
1,2004,1,0,8488,0.0,0.779,919577148.0,11535,0,0,0,0,1,0
1,2004,5,0,4088,0.0,0.779,919577148.0,11535,0,0,0,0,0,1
1,2004,6,0,1590,0.0,0.779,919577148.0,11535,0,0,0,0,0,1
1,2004,2,0,6968,0.0,0.779,919577148.0,11535,1,0,0,0,1,0
1,2004,3,0,6556,0.0,0.779,919577148.0,11535,1,0,1,0,0,0
1,2004,1,0,8196,0.0,0.779,919577148.0,11535,1,0,0,0,1,0
1,2004,6,0,1094,0.0,0.779,919577148.0,11535,1,0,0,0,0,1
1,2005,2,0,7780,0.0,0.779,1022191296.0,12649,0,0,0,0,1,0
1,2005,3,0,7327,0.0,0.779,1022191296.0,12649,0,0,1,0,0,0
1,2005,4,0,12835,0.0,0.779,1022191296.0,12649,0,0,0,0,0,0
1,2005,1,0,8584,0.0,0.779,1022191296.0,12649,0,0,0,0,1,0
1,2005,5,0,4157,0.0,0.779,1022191296.0,12649,0,0,0,0,0,1
1,2005,6,0,1575,0.0,0.779,1022191296.0,12649,0,0,0,0,0,1
1,2005,2,0,7113,0.0,0.779,1022191296.0,12649,1,0,0,0,1,0
1,2005,3,0,6444,0.0,0.779,1022191296.0,12649,1,0,1,0,0,0
1,2005,4,0,11778,0.0,0.779,1022191296.0,12649,1,0,0,0,0,0
1,2005,1,0,8358,0.0,0.779,1022191296.0,12649,1,0,0,0,1,0
1,2005,5,0,3748,0.0,0.779,1022191296.0,12649,1,0,0,0,0,1
1,2005,6,0,1110,0.0,0.779,1022191296.0,12649,1,0,0,0,0,1
1,2006,2,0,7902,0.0,0.7809999999999999,1157005444.0,14114,0,0,0,0,1,0
1,2006,3,0,7098,0.0,0.7809999999999999,1157005444.0,14114,0,0,1,0,0,0
1,2006,4,0,13374,0.0,0.7809999999999999,1157005444.0,14114,0,0,0,0,0,0
1,2006,1,0,8571,0.0,0.7809999999999999,1157005444.0,14114,0,0,0,0,1,0
1,2006,5,0,4256,0.0,0.7809999999999999,1157005444.0,14114,0,0,0,0,0,1
1,2006,6,0,1573,0.0,0.7809999999999999,1157005444.0,14114,0,0,0,0,0,1
1,2006,2,0,7239,0.0,0.7809999999999999,1157005444.0,14114,1,0,0,0,1,0
1,2006,3,0,6319,0.0,0.7809999999999999,1157005444.0,14114,1,0,1,0,0,0
1,2006,4,0,12202,0.0,0.7809999999999999,1157005444.0,14114,1,0,0,0,0,0
1,2006,1,0,8485,0.0,0.7809999999999999,1157005444.0,14114,1,0,0,0,1,0
1,2006,5,0,3847,0.0,0.7809999999999999,1157005444.0,14114,1,0,0,0,0,1
1,2006,6,0,1107,0.0,0.7809999999999999,1157005444.0,14114,1,0,0,0,0,1
1,2007,4,1,12530,7.98,0.7809999999999999,1311401333.0,15775,1,0,0,0,0,0
1,2007,2,0,8013,0.0,0.7809999999999999,1311401333.0,15775,0,0,0,0,1,0
1,2007,3,0,6962,0.0,0.7809999999999999,1311401333.0,15775,0,0,1,0,0,0
1,2007,4,0,13860,0.0,0.7809999999999999,1311401333.0,15775,0,0,0,0,0,0
1,2007,1,0,8555,0.0,0.7809999999999999,1311401333.0,15775,0,0,0,1,0,0
1,2007,5,0,4400,0.0,0.7809999999999999,1311401333.0,15775,0,0,0,0,0,1
1,2007,6,0,1568,0.0,0.7809999999999999,1311401333.0,15775,0,0,0,0,0,1
1,2007,2,0,7330,0.0,0.7809999999999999,1311401333.0,15775,1,0,0,0,1,0
1,2007,3,0,6267,0.0,0.7809999999999999,1311401333.0,15775,1,0,1,0,0,0
1,2007,1,0,8564,0.0,0.7809999999999999,1311401333.0,15775,1,0,0,1,0,0
1,2007,5,0,3988,0.0,0.7809999999999999,1311401333.0,15775,1,0,0,0,0,1
1,2007,6,0,1094,0.0,0.7809999999999999,1311401333.0,15775,1,0,0,0,0,1
1,2008,2,0,8108,0.0,0.7809999999999999,1368431037.0,16238,0,0,0,0,1,0
1,2008,3,0,6910,0.0,0.7809999999999999,1368431037.0,16238,0,0,1,0,0,0
1,2008,4,0,14278,0.0,0.7809999999999999,1368431037.0,16238,0,0,0,0,0,0
1,2008,1,0,8537,0.0,0.7809999999999999,1368431037.0,16238,0,0,0,1,0,0
1,2008,5,0,4587,0.0,0.7809999999999999,1368431037.0,16238,0,0,0,0,0,1
1,2008,6,0,1567,0.0,0.7809999999999999,1368431037.0,16238,0,0,0,0,0,1
1,2008,2,0,7404,0.0,0.7809999999999999,1368431037.0,16238,1,0,0,0,1,0
1,2008,3,0,6274,0.0,0.7809999999999999,1368431037.0,16238,1,0,1,0,0,0
1,2008,4,0,12782,0.0,0.7809999999999999,1368431037.0,16238,1,0,0,0,0,0
1,2008,1,0,8599,0.0,0.7809999999999999,1368431037.0,16238,1,0,0,1,0,0
1,2008,5,0,4158,0.0,0.7809999999999999,1368431037.0,16238,1,0,0,0,0,1
1,2008,6,0,1069,0.0,0.7809999999999999,1368431037.0,16238,1,0,0,0,0,1
1,2009,2,0,8199,0.0,0.7809999999999999,1224253000.0,14335,0,0,0,0,1,0
1,2009,3,0,6917,0.0,0.7809999999999999,1224253000.0,14335,0,0,1,0,0,0
1,2009,4,0,14629,0.0,0.7809999999999999,1224253000.0,14335,0,0,0,0,0,0
1,2009,1,0,8514,0.0,0.7809999999999999,1224253000.0,14335,0,0,0,1,0,0
1,2009,5,0,4793,0.0,0.7809999999999999,1224253000.0,14335,0,0,0,0,0,1
1,2009,6,0,1571,0.0,0.7809999999999999,1224253000.0,14335,0,0,0,0,0,1
1,2009,2,0,7489,0.0,0.7809999999999999,1224253000.0,14335,1,0,0,0,1,0
1,2009,3,0,6325,0.0,0.7809999999999999,1224253000.0,14335,1,0,1,0,0,0
1,2009,4,0,12978,0.0,0.7809999999999999,1224253000.0,14335,1,0,0,0,0,0
1,2009,1,0,8599,0.0,0.7809999999999999,1224253000.0,14335,1,0,0,1,0,0
1,2009,5,0,4349,0.0,0.7809999999999999,1224253000.0,14335,1,0,0,0,0,1
1,2009,6,0,1042,0.0,0.7809999999999999,1224253000.0,14335,1,0,0,0,0,1
1,2012,2,0,8435,0.0,0.7809999999999999,1211411704.0,13657,0,0,0,0,1,0
1,2012,3,0,7215,0.0,0.7809999999999999,1211411704.0,13657,0,0,0,0,1,0
1,2012,4,0,15193,0.0,0.7809999999999999,1211411704.0,13657,0,0,1,0,0,0
1,2012,1,0,8401,0.0,0.7809999999999999,1211411704.0,13657,0,0,0,1,0,0
1,2012,5,0,5512,0.0,0.7809999999999999,1211411704.0,13657,0,0,0,0,0,0
1,2012,6,0,1625,0.0,0.7809999999999999,1211411704.0,13657,0,0,0,0,0,1
1,2012,2,0,7893,0.0,0.7809999999999999,1211411704.0,13657,1,0,0,0,1,0
1,2012,3,0,6629,0.0,0.7809999999999999,1211411704.0,13657,1,0,0,0,1,0
1,2012,4,0,13280,0.0,0.7809999999999999,1211411704.0,13657,1,0,1,0,0,0
1,2012,1,0,8475,0.0,0.7809999999999999,1211411704.0,13657,1,0,0,1,0,0
1,2012,5,0,4994,0.0,0.7809999999999999,1211411704.0,13657,1,0,0,0,0,0
1,2012,6,0,1051,0.0,0.7809999999999999,1211411704.0,13657,1,0,0,0,0,1
1,2013,2,0,8494,0.0,0.7809999999999999,1192925407.0,13287,0,0,0,0,1,0
1,2013,3,0,7397,0.0,0.7809999999999999,1192925407.0,13287,0,0,0,0,1,0
1,2013,4,0,15236,0.0,0.7809999999999999,1192925407.0,13287,0,0,1,0,0,0
1,2013,1,0,8353,0.0,0.7809999999999999,1192925407.0,13287,0,0,0,1,0,0
1,2013,5,0,5787,0.0,0.7809999999999999,1192925407.0,13287,0,0,0,0,0,0
1,2013,6,0,1652,0.0,0.7809999999999999,1192925407.0,13287,0,0,0,0,0,1
1,2013,2,0,8061,0.0,0.7809999999999999,1192925407.0,13287,1,0,0,0,1,0
1,2013,3,0,6782,0.0,0.7809999999999999,1192925407.0,13287,1,0,0,0,1,0
1,2013,4,0,13302,0.0,0.7809999999999999,1192925407.0,13287,1,0,1,0,0,0
1,2013,1,0,8405,0.0,0.7809999999999999,1192925407.0,13287,1,0,0,1,0,0
1,2013,5,0,5238,0.0,0.7809999999999999,1192925407.0,13287,1,0,0,0,0,0
1,2013,6,0,1072,0.0,0.7809999999999999,1192925407.0,13287,1,0,0,0,0,1
1,2014,2,0,8537,0.0,0.7829999999999999,1280133333.0,14093,0,0,0,0,1,0
1,2014,3,0,7578,0.0,0.7829999999999999,1280133333.0,14093,0,0,0,0,1,0
1,2014,4,0,15273,0.0,0.7829999999999999,1280133333.0,14093,0,0,1,0,0,0
1,2014,1,0,8296,0.0,0.7829999999999999,1280133333.0,14093,0,0,0,1,0,0
1,2014,5,0,6085,0.0,0.7829999999999999,1280133333.0,14093,0,0,0,0,0,0
1,2014,6,0,1686,0.0,0.7829999999999999,1280133333.0,14093,0,0,0,0,0,1
1,2014,2,0,8208,0.0,0.7829999999999999,1280133333.0,14093,1,0,0,0,1,0
1,2014,3,0,6928,0.0,0.7829999999999999,1280133333.0,14093,1,0,0,0,1,0
1,2014,4,0,13325,0.0,0.7829999999999999,1280133333.0,14093,1,0,1,0,0,0
1,2014,1,0,8335,0.0,0.7829999999999999,1280133333.0,14093,1,0,0,1,0,0
1,2014,5,0,5503,0.0,0.7829999999999999,1280133333.0,14093,1,0,0,0,0,0
1,2014,6,0,1083,0.0,0.7829999999999999,1280133333.0,14093,1,0,0,0,0,1
1,2015,5,1,6403,15.62,0.6940000000000001,1364863037.0,14853,0,0,0,0,0,0
1,2015,2,0,8561,0.0,0.6940000000000001,1364863037.0,14853,0,0,0,0,1,0
1,2015,3,0,7740,0.0,0.6940000000000001,1364863037.0,14853,0,0,0,0,1,0
1,2015,4,0,15323,0.0,0.6940000000000001,1364863037.0,14853,0,0,1,0,0,0
1,2015,1,0,8239,0.0,0.6940000000000001,1364863037.0,14853,0,0,0,1,0,0
1,2015,6,0,1724,0.0,0.6940000000000001,1364863037.0,14853,0,0,0,0,0,1
1,2015,2,0,8331,0.0,0.6940000000000001,1364863037.0,14853,1,0,0,0,1,0
1,2015,3,0,7059,0.0,0.6940000000000001,1364863037.0,14853,1,0,0,0,1,0
1,2015,4,0,13370,0.0,0.6940000000000001,1364863037.0,14853,1,0,1,0,0,0
1,2015,1,0,8268,0.0,0.6940000000000001,1364863037.0,14853,1,0,0,1,0,0
1,2015,5,0,5784,0.0,0.6940000000000001,1364863037.0,14853,1,0,0,0,0,0
1,2015,6,0,1087,0.0,0.6940000000000001,1364863037.0,14853,1,0,0,0,0,1
2,1985,6,202,363000,55.65,0.6940000000000001,88416668900.0,3264,1,1,0,0,0,0
2,1985,5,485,1997000,24.29,0.6940000000000001,88416668900.0,3264,1,1,0,0,0,0
2,1985,4,414,3346300,12.37,0.6940000000000001,88416668900.0,3264,1,0,0,0,0,1
2,1985,5,210,2304000,9.11,0.6940000000000001,88416668900.0,3264,0,1,0,0,0,0
2,1985,3,177,2234200,7.92,0.6940000000000001,88416668900.0,3264,1,0,0,0,0,0
2,1985,6,41,537000,7.64,0.6940000000000001,88416668900.0,3264,0,1,0,0,0,0
2,1985,2,156,2415200,6.46,0.6940000000000001,88416668900.0,3264,1,0,1,0,0,0
2,1985,4,142,3355300,4.23,0.6940000000000001,88416668900.0,3264,0,0,0,0,0,1
2,1985,3,65,2185200,2.97,0.6940000000000001,88416668900.0,3264,0,0,0,0,0,0
2,1985,2,69,2354200,2.93,0.6940000000000001,88416668900.0,3264,0,0,1,0,0,0
2,1985,1,16,3044200,0.53,0.6940000000000001,88416668900.0,3264,1,0,1,0,0,0
2,1985,1,11,2955200,0.37,0.6940000000000001,88416668900.0,3264,0,0,1,0,0,0
2,1986,6,230,365000,63.01,0.705,110934442763.0,4072,1,1,0,0,0,0
2,1986,5,530,2008300,26.39,0.705,110934442763.0,4072,1,1,0,0,0,0
2,1986,4,478,3365200,14.2,0.705,110934442763.0,4072,1,0,0,0,0,1
2,1986,3,209,2246900,9.3,0.705,110934442763.0,4072,1,0,0,0,0,0
2,1986,6,48,540200,8.89,0.705,110934442763.0,4072,0,1,0,0,0,0
2,1986,5,201,2317100,8.67,0.705,110934442763.0,4072,0,1,0,0,0,0
2,1986,2,186,2428900,7.66,0.705,110934442763.0,4072,1,0,1,0,0,0
2,1986,4,188,3374300,5.57,0.705,110934442763.0,4072,0,0,0,0,0,1
2,1986,3,96,2197600,4.37,0.705,110934442763.0,4072,0,0,0,0,0,0
2,1986,2,101,2367600,4.27,0.705,110934442763.0,4072,0,0,1,0,0,0
2,1986,1,10,3061400,0.33,0.705,110934442763.0,4072,1,0,1,0,0,0
2,1986,1,7,2971900,0.24,0.705,110934442763.0,4072,0,0,1,0,0,0
2,1987,6,200,369800,54.08,0.705,111106191358.0,4026,1,1,0,0,0,0
2,1987,5,532,2034500,26.15,0.705,111106191358.0,4026,1,1,0,0,0,0
2,1987,4,482,3409100,14.14,0.705,111106191358.0,4026,1,0,0,0,0,1
2,1987,6,57,547000,10.42,0.705,111106191358.0,4026,0,1,0,0,0,0
2,1987,5,224,2347300,9.54,0.705,111106191358.0,4026,0,1,0,0,0,0
2,1987,3,192,2276200,8.44,0.705,111106191358.0,4026,1,0,0,0,0,0
2,1987,2,179,2460600,7.27,0.705,111106191358.0,4026,1,0,1,0,0,0
2,1987,4,209,3418300,6.11,0.705,111106191358.0,4026,0,0,0,0,0,1
2,1987,3,89,2226200,4.0,0.705,111106191358.0,4026,0,0,0,0,0,0
2,1987,2,93,2398400,3.88,0.705,111106191358.0,4026,0,0,1,0,0,0
2,1987,1,15,3101300,0.48,0.705,111106191358.0,4026,1,0,1,0,0,0
2,1987,1,14,3010700,0.47,0.705,111106191358.0,4026,0,0,1,0,0,0
2,1988,6,216,392000,55.1,0.705,126206817196.0,4458,1,1,0,0,0,0
2,1988,5,550,2079000,26.46,0.705,126206817196.0,4458,1,1,0,0,0,0
2,1988,4,477,3503000,13.62,0.705,126206817196.0,4458,1,0,0,0,0,1
2,1988,6,61,602000,10.13,0.705,126206817196.0,4458,0,1,0,0,0,0
2,1988,5,233,2412000,9.66,0.705,126206817196.0,4458,0,1,0,0,0,0
2,1988,3,215,2276000,9.45,0.705,126206817196.0,4458,1,0,0,0,0,0
2,1988,2,211,2524000,8.36,0.705,126206817196.0,4458,1,0,1,0,0,0
2,1988,4,198,3508000,5.64,0.705,126206817196.0,4458,0,0,0,0,0,1
2,1988,2,101,2459000,4.11,0.705,126206817196.0,4458,0,0,1,0,0,0
2,1988,3,61,2228000,2.74,0.705,126206817196.0,4458,0,0,0,0,0,0
2,1988,1,20,3210000,0.62,0.705,126206817196.0,4458,1,0,1,0,0,0
2,1988,1,11,3115000,0.35,0.705,126206817196.0,4458,0,0,1,0,0,0
2,1989,6,208,400000,52.0,0.705,76636898036.0,2670,1,1,0,0,0,0
2,1989,5,548,2105000,26.03,0.705,76636898036.0,2670,1,1,0,0,0,0
2,1989,4,462,3561000,12.97,0.705,76636898036.0,2670,1,0,0,0,0,1
2,1989,6,65,622000,10.45,0.705,76636898036.0,2670,0,1,0,0,0,0
2,1989,3,219,2287000,9.58,0.705,76636898036.0,2670,1,0,0,0,0,0
2,1989,5,201,2446000,8.22,0.705,76636898036.0,2670,0,1,0,0,0,0
2,1989,2,186,2575000,7.22,0.705,76636898036.0,2670,1,0,1,0,0,0
2,1989,4,166,3563000,4.66,0.705,76636898036.0,2670,0,0,0,0,0,1
2,1989,3,83,2240000,3.71,0.705,76636898036.0,2670,0,0,0,0,0,0
2,1989,2,80,2509000,3.19,0.705,76636898036.0,2670,0,0,1,0,0,0
2,1989,1,18,3245000,0.55,0.705,76636898036.0,2670,1,0,1,0,0,0
2,1989,1,11,3149000,0.35,0.705,76636898036.0,2670,0,0,1,0,0,0
